Sample_2	Site_2	Mass_2	C2	H2	O2	N2	S2	P2	MolForm_2	El_comp_2	Class_2
QZ_K4	QZ	358.1507771	16	25	8	1	0	0	C16H25O8N	CHON	Protein
QZ_K4	QZ	358.1329601	16	25	6	1	1	0	C16H25O6NS	CHONS	Protein
QZ_K4	QZ	354.1670279	16	25	6	3	0	0	C16H25O6N3	CHON	Protein
QZ_K4	QZ	342.1557226	16	25	7	1	0	0	C16H25O7N	CHON	Protein
QZ_K4	QZ	342.1379137	16	25	5	1	1	0	C16H25O5NS	CHONS	Protein
QZ_K4	QZ	338.1720777	16	25	5	3	0	0	C16H25O5N3	CHON	Protein
QZ_K4	QZ	326.1609543	16	25	6	1	0	0	C16H25O6N	CHON	Protein
QZ_K4	QZ	326.1431294	16	25	4	1	1	0	C16H25O4NS	CHONS	Lipid
QZ_K4	QZ	322.1772008	16	25	4	3	0	0	C16H25O4N3	CHON	Lipid
QZ_K4	QZ	310.1660124	16	25	5	1	0	0	C16H25O5N	CHON	Protein
QZ_K4	QZ	310.1481814	16	25	3	1	1	0	C16H25O3NS	CHONS	Lipid
QZ_K4	QZ	278.1761047	16	25	3	1	0	0	C16H25O3N	CHON	Lipid
QZ_K4	QZ	262.1811982	16	25	2	1	0	0	C16H25O2N	CHON	Lipid
QZ_K4	QZ	503.213165	23	36	12	0	0	0	C23H36O12	CHO	Protein
QZ_K4	QZ	487.2184641	23	36	11	0	0	0	C23H36O11	CHO	Protein
QZ_K4	QZ	483.2347624	23	36	9	2	0	0	C23H36O9N2	CHON	Protein
QZ_K4	QZ	471.2235565	23	36	10	0	0	0	C23H36O10	CHO	Protein
QZ_K4	QZ	471.2057026	23	36	8	0	1	0	C23H36O8S	CHOS	Protein
QZ_K4	QZ	467.2398949	23	36	8	2	0	0	C23H36O8N2	CHON	Protein
QZ_K4	QZ	455.2287593	23	36	9	0	0	0	C23H36O9	CHO	Protein
QZ_K4	QZ	455.2109024	23	36	7	0	1	0	C23H36O7S	CHOS	Protein
QZ_K4	QZ	451.2450179	23	36	7	2	0	0	C23H36O7N2	CHON	Protein
QZ_K4	QZ	439.2337808	23	36	8	0	0	0	C23H36O8	CHO	Protein
QZ_K4	QZ	439.2158999	23	36	6	0	1	0	C23H36O6S	CHOS	Lipid
QZ_K4	QZ	435.2501345	23	36	6	2	0	0	C23H36O6N2	CHON	Lipid
QZ_K4	QZ	423.2388819	23	36	7	0	0	0	C23H36O7	CHO	Protein
QZ_K4	QZ	419.2551608	23	36	5	2	0	0	C23H36O5N2	CHON	Lipid
QZ_K4	QZ	407.2437857	23	36	6	0	0	0	C23H36O6	CHO	Lipid
QZ_K4	QZ	391.2490014	23	36	5	0	0	0	C23H36O5	CHO	Lipid
QZ_K4	QZ	375.254052	23	36	4	0	0	0	C23H36O4	CHO	Lipid
QZ_K4	QZ	612.3023378	30	47	12	1	0	0	C30H47O12N	CHON	Protein
QZ_K4	QZ	596.3078949	30	47	11	1	0	0	C30H47O11N	CHON	Protein
QZ_K4	QZ	580.3129878	30	47	10	1	0	0	C30H47O10N	CHON	Protein
QZ_K4	QZ	564.3178666	30	47	9	1	0	0	C30H47O9N	CHON	Protein
QZ_K4	QZ	548.3227682	30	47	8	1	0	0	C30H47O8N	CHON	Lipid
QZ_K4	QZ	532.3279499	30	47	7	1	0	0	C30H47O7N	CHON	Lipid
QZ_K4	QZ	516.3331858	30	47	6	1	0	0	C30H47O6N	CHON	Lipid
QZ_K4	QZ	725.375124	37	58	14	0	0	0	C37H58O14	CHO	Protein
QZ_K4	QZ	709.3807327	37	58	13	0	0	0	C37H58O13	CHO	Protein
QZ_K4	QZ	645.4009505	37	58	9	0	0	0	C37H58O9	CHO	Lipid
QZ_K4	QZ	629.4059826	37	58	8	0	0	0	C37H58O8	CHO	Lipid
QZ_K4	QZ	626.3625675	37	58	1	1	2	1	C37H58ONS2P	CHONSP	Lipid
QZ_K4	QZ	613.4110624	37	58	7	0	0	0	C37H58O7	CHO	Lipid
QZ_K4	QZ	761.4483436	42	66	12	0	0	0	C42H66O12	CHO	Lipid
QZ_K4	QZ	694.4253351	42	66	1	1	2	1	C42H66ONS2P	CHONSP	Lipid
QZ_K4	QZ	648.3754051	35	55	10	1	0	0	C35H55O10N	CHON	Lipid
QZ_K4	QZ	616.3853817	35	55	8	1	0	0	C35H55O8N	CHON	Lipid
QZ_K4	QZ	587.2711204	28	44	13	0	0	0	C28H44O13	CHO	Protein
QZ_K4	QZ	571.2757509	28	44	12	0	0	0	C28H44O12	CHO	Protein
QZ_K4	QZ	555.2810583	28	44	11	0	0	0	C28H44O11	CHO	Protein
QZ_K4	QZ	555.2633494	28	44	9	0	1	0	C28H44O9S	CHOS	Protein
QZ_K4	QZ	551.2971807	28	44	9	2	0	0	C28H44O9N2	CHON	Protein
QZ_K4	QZ	539.2864377	28	44	10	0	0	0	C28H44O10	CHO	Protein
QZ_K4	QZ	523.2912223	28	44	9	0	0	0	C28H44O9	CHO	Protein
QZ_K4	QZ	523.2736664	28	44	7	0	1	0	C28H44O7S	CHOS	Lipid
QZ_K4	QZ	507.296473	28	44	8	0	0	0	C28H44O8	CHO	Lipid
QZ_K4	QZ	491.3015289	28	44	7	0	0	0	C28H44O7	CHO	Lipid
QZ_K4	QZ	475.3064532	28	44	6	0	0	0	C28H44O6	CHO	Lipid
QZ_K4	QZ	459.311685	28	44	5	0	0	0	C28H44O5	CHO	Lipid
QZ_K4	QZ	458.2029518	21	33	10	1	0	0	C21H33O10N	CHON	Protein
QZ_K4	QZ	458.1852089	21	33	8	1	1	0	C21H33O8NS	CHONS	Protein
QZ_K4	QZ	442.2082879	21	33	9	1	0	0	C21H33O9N	CHON	Protein
QZ_K4	QZ	442.190392	21	33	7	1	1	0	C21H33O7NS	CHONS	Protein
QZ_K4	QZ	426.2133986	21	33	8	1	0	0	C21H33O8N	CHON	Protein
QZ_K4	QZ	426.1955107	21	33	6	1	1	0	C21H33O6NS	CHONS	Lipid
QZ_K4	QZ	410.218423	21	33	7	1	0	0	C21H33O7N	CHON	Protein
QZ_K4	QZ	410.2004711	21	33	5	1	1	0	C21H33O5NS	CHONS	Lipid
QZ_K4	QZ	394.2235203	21	33	6	1	0	0	C21H33O6N	CHON	Lipid
QZ_K4	QZ	378.2286155	21	33	5	1	0	0	C21H33O5N	CHON	Lipid
QZ_K4	QZ	362.2336466	21	33	4	1	0	0	C21H33O4N	CHON	Lipid
QZ_K4	QZ	361.1073522	14	22	7	2	1	0	C14H22O7N2S	CHONS	Protein
QZ_K4	QZ	349.0961448	14	22	8	0	1	0	C14H22O8S	CHOS	AminoSugar
QZ_K4	QZ	345.1303422	14	22	8	2	0	0	C14H22O8N2	CHON	AminoSugar
QZ_K4	QZ	345.1125263	14	22	6	2	1	0	C14H22O6N2S	CHONS	Protein
QZ_K4	QZ	333.1191097	14	22	9	0	0	0	C14H22O9	CHO	AminoSugar
QZ_K4	QZ	333.1014198	14	22	7	0	1	0	C14H22O7S	CHOS	Protein
QZ_K4	QZ	329.1354554	14	22	7	2	0	0	C14H22O7N2	CHON	Protein
QZ_K4	QZ	329.1175355	14	22	5	2	1	0	C14H22O5N2S	CHONS	Protein
QZ_K4	QZ	317.1243059	14	22	8	0	0	0	C14H22O8	CHO	AminoSugar
QZ_K4	QZ	317.106494	14	22	6	0	1	0	C14H22O6S	CHOS	Protein
QZ_K4	QZ	313.140469	14	22	6	2	0	0	C14H22O6N2	CHON	Protein
QZ_K4	QZ	301.1292684	14	22	7	0	0	0	C14H22O7	CHO	Protein
QZ_K4	QZ	301.1114535	14	22	5	0	1	0	C14H22O5S	CHOS	Protein
QZ_K4	QZ	297.1456029	14	22	5	2	0	0	C14H22O5N2	CHON	Protein
QZ_K4	QZ	285.1344594	14	22	6	0	0	0	C14H22O6	CHO	Protein
QZ_K4	QZ	285.1166565	14	22	4	0	1	0	C14H22O4S	CHOS	Lipid
QZ_K4	QZ	269.139478	14	22	5	0	0	0	C14H22O5	CHO	Protein
QZ_K4	QZ	269.121692	14	22	3	0	1	0	C14H22O3S	CHOS	Lipid
QZ_K4	QZ	253.1445141	14	22	4	0	0	0	C14H22O4	CHO	Lipid
QZ_K4	QZ	237.1495659	14	22	3	0	0	0	C14H22O3	CHO	Lipid
QZ_K4	QZ	221.1546506	14	22	2	0	0	0	C14H22O2	CHO	Lipid
QZ_K4	QZ	205.1597851	14	22	1	0	0	0	C14H22O	CHO	Lipid
QZ_K4	QZ	172.0615218	7	11	4	1	0	0	C7H11O4N	CHON	AminoSugar
QZ_K4	QZ	648.4565065	40	63	2	3	1	0	C40H63O2N3S	CHONS	Lipid
QZ_K4	QZ	655.3334896	33	52	13	0	0	0	C33H52O13	CHO	Protein
QZ_K4	QZ	639.3383856	33	52	12	0	0	0	C33H52O12	CHO	Protein
QZ_K4	QZ	623.3435271	33	52	11	0	0	0	C33H52O11	CHO	Protein
QZ_K4	QZ	623.3257522	33	52	9	0	1	0	C33H52O9S	CHOS	Lipid
QZ_K4	QZ	607.3488542	33	52	10	0	0	0	C33H52O10	CHO	Protein
QZ_K4	QZ	591.353693	33	52	9	0	0	0	C33H52O9	CHO	Lipid
QZ_K4	QZ	591.3358521	33	52	7	0	1	0	C33H52O7S	CHOS	Lipid
QZ_K4	QZ	588.3106649	33	52	2	1	2	1	C33H52O2NS2P	CHONSP	Lipid
QZ_K4	QZ	584.3444003	33	52	2	3	1	1	C33H52O2N3SP	CHONSP	Lipid
QZ_K4	QZ	575.3589636	33	52	8	0	0	0	C33H52O8	CHO	Lipid
QZ_K4	QZ	543.3692825	33	52	6	0	0	0	C33H52O6	CHO	Lipid
QZ_K4	QZ	558.2555065	26	41	12	1	0	0	C26H41O12N	CHON	Protein
QZ_K4	QZ	542.2605556	26	41	11	1	0	0	C26H41O11N	CHON	Protein
QZ_K4	QZ	526.2656189	26	41	10	1	0	0	C26H41O10N	CHON	Protein
QZ_K4	QZ	526.247843	26	41	8	1	1	0	C26H41O8NS	CHONS	Protein
QZ_K4	QZ	510.2708853	26	41	9	1	0	0	C26H41O9N	CHON	Protein
QZ_K4	QZ	510.2531154	26	41	7	1	1	0	C26H41O7NS	CHONS	Lipid
QZ_K4	QZ	478.2810869	26	41	7	1	0	0	C26H41O7N	CHON	Lipid
QZ_K4	QZ	462.2859113	26	41	6	1	0	0	C26H41O6N	CHON	Lipid
QZ_K4	QZ	446.2912503	26	41	5	1	0	0	C26H41O5N	CHON	Lipid
QZ_K4	QZ	430.2961508	26	41	4	1	0	0	C26H41O4N	CHON	Lipid
QZ_K4	QZ	723.3961821	38	60	13	0	0	0	C38H60O13	CHO	Protein
QZ_K4	QZ	707.4014591	38	60	12	0	0	0	C38H60O12	CHO	Protein
QZ_K4	QZ	675.4112867	38	60	10	0	0	0	C38H60O10	CHO	Lipid
QZ_K4	QZ	659.4162404	38	60	9	0	0	0	C38H60O9	CHO	Lipid
QZ_K4	QZ	656.3727589	38	60	2	1	2	1	C38H60O2NS2P	CHONSP	Lipid
QZ_K4	QZ	643.4214576	38	60	8	0	0	0	C38H60O8	CHO	Lipid
QZ_K4	QZ	481.156481	19	30	14	0	0	0	C19H30O14	CHO	Carb
QZ_K4	QZ	433.1536239	19	30	9	0	1	0	C19H30O9S	CHOS	Protein
QZ_K4	QZ	417.1766406	19	30	10	0	0	0	C19H30O10	CHO	Protein
QZ_K4	QZ	417.1588327	19	30	8	0	1	0	C19H30O8S	CHOS	Protein
QZ_K4	QZ	413.1928213	19	30	8	2	0	0	C19H30O8N2	CHON	Protein
QZ_K4	QZ	401.1816423	19	30	9	0	0	0	C19H30O9	CHO	Protein
QZ_K4	QZ	401.1638603	19	30	7	0	1	0	C19H30O7S	CHOS	Protein
QZ_K4	QZ	385.1868148	19	30	8	0	0	0	C19H30O8	CHO	Protein
QZ_K4	QZ	385.1690208	19	30	6	0	1	0	C19H30O6S	CHOS	Protein
QZ_K4	QZ	369.1919672	19	30	7	0	0	0	C19H30O7	CHO	Protein
QZ_K4	QZ	369.1741143	19	30	5	0	1	0	C19H30O5S	CHOS	Lipid
QZ_K4	QZ	353.1970957	19	30	6	0	0	0	C19H30O6	CHO	Protein
QZ_K4	QZ	353.1791998	19	30	4	0	1	0	C19H30O4S	CHOS	Lipid
QZ_K4	QZ	337.2020884	19	30	5	0	0	0	C19H30O5	CHO	Lipid
QZ_K4	QZ	337.1843105	19	30	3	0	1	0	C19H30O3S	CHOS	Lipid
QZ_K4	QZ	321.2071973	19	30	4	0	0	0	C19H30O4	CHO	Lipid
QZ_K4	QZ	305.2122105	19	30	3	0	0	0	C19H30O3	CHO	Lipid
QZ_K4	QZ	610.3235358	31	49	11	1	0	0	C31H49O11N	CHON	Protein
QZ_K4	QZ	594.3282864	31	49	10	1	0	0	C31H49O10N	CHON	Protein
QZ_K4	QZ	578.3335077	31	49	9	1	0	0	C31H49O9N	CHON	Lipid
QZ_K4	QZ	562.338426	31	49	8	1	0	0	C31H49O8N	CHON	Lipid
QZ_K4	QZ	530.3488814	31	49	6	1	0	0	C31H49O6N	CHON	Lipid
QZ_K4	QZ	494.3753133	31	49	2	3	0	0	C31H49O2N3	CHON	Lipid
QZ_K4	QZ	662.3906704	36	57	10	1	0	0	C36H57O10N	CHON	Lipid
QZ_K4	QZ	517.2288034	24	38	12	0	0	0	C24H38O12	CHO	Protein
QZ_K4	QZ	501.2341786	24	38	11	0	0	0	C24H38O11	CHO	Protein
QZ_K4	QZ	485.2390972	24	38	10	0	0	0	C24H38O10	CHO	Protein
QZ_K4	QZ	485.2213943	24	38	8	0	1	0	C24H38O8S	CHOS	Protein
QZ_K4	QZ	481.2556494	24	38	8	2	0	0	C24H38O8N2	CHON	Protein
QZ_K4	QZ	469.2444052	24	38	9	0	0	0	C24H38O9	CHO	Protein
QZ_K4	QZ	469.2266003	24	38	7	0	1	0	C24H38O7S	CHOS	Lipid
QZ_K4	QZ	465.2606945	24	38	7	2	0	0	C24H38O7N2	CHON	Lipid
QZ_K4	QZ	453.2494526	24	38	8	0	0	0	C24H38O8	CHO	Protein
QZ_K4	QZ	449.2659161	24	38	6	2	0	0	C24H38O6N2	CHON	Lipid
QZ_K4	QZ	437.2544796	24	38	7	0	0	0	C24H38O7	CHO	Lipid
QZ_K4	QZ	421.2597303	24	38	6	0	0	0	C24H38O6	CHO	Lipid
QZ_K4	QZ	405.2647728	24	38	5	0	0	0	C24H38O5	CHO	Lipid
QZ_K4	QZ	389.2698351	24	38	4	0	0	0	C24H38O4	CHO	Lipid
QZ_K4	QZ	336.0757526	12	19	8	1	1	0	C12H19O8NS	CHONS	AminoSugar
QZ_K4	QZ	320.0809263	12	19	7	1	1	0	C12H19O7NS	CHONS	AminoSugar
QZ_K4	QZ	304.1037413	12	19	8	1	0	0	C12H19O8N	CHON	AminoSugar
QZ_K4	QZ	304.0859824	12	19	6	1	1	0	C12H19O6NS	CHONS	Protein
QZ_K4	QZ	300.1201109	12	19	6	3	0	0	C12H19O6N3	CHON	Protein
QZ_K4	QZ	288.1088088	12	19	7	1	0	0	C12H19O7N	CHON	AminoSugar
QZ_K4	QZ	288.0910908	12	19	5	1	1	0	C12H19O5NS	CHONS	Protein
QZ_K4	QZ	284.1252097	12	19	5	3	0	0	C12H19O5N3	CHON	Protein
QZ_K4	QZ	272.1139347	12	19	6	1	0	0	C12H19O6N	CHON	Protein
QZ_K4	QZ	272.0961268	12	19	4	1	1	0	C12H19O4NS	CHONS	Protein
QZ_K4	QZ	256.1190403	12	19	5	1	0	0	C12H19O5N	CHON	Protein
QZ_K4	QZ	240.1241186	12	19	4	1	0	0	C12H19O4N	CHON	Protein
QZ_K4	QZ	224.1292276	12	19	3	1	0	0	C12H19O3N	CHON	Lipid
QZ_K4	QZ	617.2814809	29	46	14	0	0	0	C29H46O14	CHO	Protein
QZ_K4	QZ	601.2507766	29	46	9	0	2	0	C29H46O9S2	CHOS	Protein
QZ_K4	QZ	585.2918635	29	46	12	0	0	0	C29H46O12	CHO	Protein
QZ_K4	QZ	585.2740956	29	46	10	0	1	0	C29H46O10S	CHOS	Protein
QZ_K4	QZ	569.2965685	29	46	11	0	0	0	C29H46O11	CHO	Protein
QZ_K4	QZ	569.2790336	29	46	9	0	1	0	C29H46O9S	CHOS	Protein
QZ_K4	QZ	553.3018625	29	46	10	0	0	0	C29H46O10	CHO	Protein
QZ_K4	QZ	553.2841466	29	46	8	0	1	0	C29H46O8S	CHOS	Lipid
QZ_K4	QZ	537.3068334	29	46	9	0	0	0	C29H46O9	CHO	Protein
QZ_K4	QZ	537.2892805	29	46	7	0	1	0	C29H46O7S	CHOS	Lipid
QZ_K4	QZ	530.2973957	29	46	2	3	1	1	C29H46O2N3SP	CHONSP	Lipid
QZ_K4	QZ	521.3119574	29	46	8	0	0	0	C29H46O8	CHO	Lipid
QZ_K4	QZ	505.3172087	29	46	7	0	0	0	C29H46O7	CHO	Lipid
QZ_K4	QZ	489.3221432	29	46	6	0	0	0	C29H46O6	CHO	Lipid
QZ_K4	QZ	473.327026	29	46	5	0	0	0	C29H46O5	CHO	Lipid
QZ_K4	QZ	669.3491981	34	54	13	0	0	0	C34H54O13	CHO	Protein
QZ_K4	QZ	653.3542981	34	54	12	0	0	0	C34H54O12	CHO	Protein
QZ_K4	QZ	637.3596455	34	54	11	0	0	0	C34H54O11	CHO	Protein
QZ_K4	QZ	637.3415376	34	54	9	0	1	0	C34H54O9S	CHOS	Lipid
QZ_K4	QZ	621.3643654	34	54	10	0	0	0	C34H54O10	CHO	Lipid
QZ_K4	QZ	621.3465066	34	54	8	0	1	0	C34H54O8S	CHOS	Lipid
QZ_K4	QZ	605.369279	34	54	9	0	0	0	C34H54O9	CHO	Lipid
QZ_K4	QZ	605.3514691	34	54	7	0	1	0	C34H54O7S	CHOS	Lipid
QZ_K4	QZ	602.3263266	34	54	2	1	2	1	C34H54O2NS2P	CHONSP	Lipid
QZ_K4	QZ	589.3746442	34	54	8	0	0	0	C34H54O8	CHO	Lipid
QZ_K4	QZ	582.3650793	34	54	1	3	1	1	C34H54ON3SP	CHONSP	Lipid
QZ_K4	QZ	573.3797503	34	54	7	0	0	0	C34H54O7	CHO	Lipid
QZ_K4	QZ	557.3847283	34	54	6	0	0	0	C34H54O6	CHO	Lipid
QZ_K4	QZ	404.1560788	17	27	10	1	0	0	C17H27O10N	CHON	AminoSugar
QZ_K4	QZ	404.1383239	17	27	8	1	1	0	C17H27O8NS	CHONS	Protein
QZ_K4	QZ	388.1612829	17	27	9	1	0	0	C17H27O9N	CHON	Protein
QZ_K4	QZ	388.143447	17	27	7	1	1	0	C17H27O7NS	CHONS	Protein
QZ_K4	QZ	384.1774671	17	27	7	3	0	0	C17H27O7N3	CHON	Protein
QZ_K4	QZ	372.1662979	17	27	8	1	0	0	C17H27O8N	CHON	Protein
QZ_K4	QZ	372.148463	17	27	6	1	1	0	C17H27O6NS	CHONS	Protein
QZ_K4	QZ	368.1826604	17	27	6	3	0	0	C17H27O6N3	CHON	Protein
QZ_K4	QZ	356.171495	17	27	7	1	0	0	C17H27O7N	CHON	Protein
QZ_K4	QZ	356.153685	17	27	5	1	1	0	C17H27O5NS	CHONS	Lipid
QZ_K4	QZ	352.1876667	17	27	5	3	0	0	C17H27O5N3	CHON	Lipid
QZ_K4	QZ	340.1766001	17	27	6	1	0	0	C17H27O6N	CHON	Protein
QZ_K4	QZ	340.1587762	17	27	4	1	1	0	C17H27O4NS	CHONS	Lipid
QZ_K4	QZ	324.1816405	17	27	5	1	0	0	C17H27O5N	CHON	Lipid
QZ_K4	QZ	308.1867433	17	27	4	1	0	0	C17H27O4N	CHON	Lipid
QZ_K4	QZ	292.1917454	17	27	3	1	0	0	C17H27O3N	CHON	Lipid
QZ_K4	QZ	276.196806	17	27	2	1	0	0	C17H27O2N	CHON	Lipid
QZ_K4	QZ	753.4069922	39	62	14	0	0	0	C39H62O14	CHO	Protein
QZ_K4	QZ	737.4116986	39	62	13	0	0	0	C39H62O13	CHO	Protein
QZ_K4	QZ	721.416536	39	62	12	0	0	0	C39H62O12	CHO	Protein
QZ_K4	QZ	670.3884422	39	62	2	1	2	1	C39H62O2NS2P	CHONSP	Lipid
QZ_K4	QZ	472.2187101	22	35	10	1	0	0	C22H35O10N	CHON	Protein
QZ_K4	QZ	472.2009512	22	35	8	1	1	0	C22H35O8NS	CHONS	Protein
QZ_K4	QZ	456.2240862	22	35	9	1	0	0	C22H35O9N	CHON	Protein
QZ_K4	QZ	440.2290548	22	35	8	1	0	0	C22H35O8N	CHON	Protein
QZ_K4	QZ	440.2111759	22	35	6	1	1	0	C22H35O6NS	CHONS	Lipid
QZ_K4	QZ	424.2339571	22	35	7	1	0	0	C22H35O7N	CHON	Protein
QZ_K4	QZ	420.2504051	22	35	5	3	0	0	C22H35O5N3	CHON	Lipid
QZ_K4	QZ	408.2391662	22	35	6	1	0	0	C22H35O6N	CHON	Lipid
QZ_K4	QZ	392.244263	22	35	5	1	0	0	C22H35O5N	CHON	Lipid
QZ_K4	QZ	376.2494918	22	35	4	1	0	0	C22H35O4N	CHON	Lipid
QZ_K4	QZ	572.271196	27	43	12	1	0	0	C27H43O12N	CHON	Protein
QZ_K4	QZ	556.2764937	27	43	11	1	0	0	C27H43O11N	CHON	Protein
QZ_K4	QZ	540.2814114	27	43	10	1	0	0	C27H43O10N	CHON	Protein
QZ_K4	QZ	524.2862721	27	43	9	1	0	0	C27H43O9N	CHON	Protein
QZ_K4	QZ	524.2687222	27	43	7	1	1	0	C27H43O7NS	CHONS	Lipid
QZ_K4	QZ	508.291582	27	43	8	1	0	0	C27H43O8N	CHON	Lipid
QZ_K4	QZ	492.2967002	27	43	7	1	0	0	C27H43O7N	CHON	Lipid
QZ_K4	QZ	476.3016348	27	43	6	1	0	0	C27H43O6N	CHON	Lipid
QZ_K4	QZ	460.3068248	27	43	5	1	0	0	C27H43O5N	CHON	Lipid
QZ_K4	QZ	624.3390823	32	51	11	1	0	0	C32H51O11N	CHON	Protein
QZ_K4	QZ	608.3438717	32	51	10	1	0	0	C32H51O10N	CHON	Protein
QZ_K4	QZ	608.308306	32	51	6	1	2	0	C32H51O6NS2	CHONS	Lipid
QZ_K4	QZ	592.3489048	32	51	9	1	0	0	C32H51O9N	CHON	Lipid
QZ_K4	QZ	576.3542226	32	51	8	1	0	0	C32H51O8N	CHON	Lipid
QZ_K4	QZ	572.3526554	32	51	4	3	1	0	C32H51O4N3S	CHONS	Lipid
QZ_K4	QZ	561.3173839	32	51	4	0	1	1	C32H51O4SP	CHOSP	Lipid
QZ_K4	QZ	560.3590143	32	51	7	1	0	0	C32H51O7N	CHON	Lipid
QZ_K4	QZ	508.3909745	32	51	2	3	0	0	C32H51O2N3	CHON	Lipid
QZ_K4	QZ	656.4099506	37	59	5	3	1	0	C37H59O5N3S	CHONS	Lipid
QZ_K4	QZ	609.4011337	37	59	1	2	1	1	C37H59ON2SP	CHONSP	Lipid
QZ_K4	QZ	767.4220984	40	64	14	0	0	0	C40H64O14	CHO	Protein
QZ_K4	QZ	735.4324601	40	64	12	0	0	0	C40H64O12	CHO	Protein
QZ_K4	QZ	719.4375339	40	64	11	0	0	0	C40H64O11	CHO	Lipid
QZ_K4	QZ	703.4425967	40	64	10	0	0	0	C40H64O10	CHO	Lipid
QZ_K4	QZ	699.3598062	35	56	14	0	0	0	C35H56O14	CHO	Protein
QZ_K4	QZ	687.4476877	40	64	9	0	0	0	C40H64O9	CHO	Lipid
QZ_K4	QZ	668.4095221	40	64	1	1	2	1	C40H64ONS2P	CHONSP	Lipid
QZ_K4	QZ	667.36973	35	56	12	0	0	0	C35H56O12	CHO	Protein
QZ_K4	QZ	635.3798753	35	56	10	0	0	0	C35H56O10	CHO	Lipid
QZ_K4	QZ	619.3852807	35	56	9	0	0	0	C35H56O9	CHO	Lipid
QZ_K4	QZ	619.3674488	35	56	7	0	1	0	C35H56O7S	CHOS	Lipid
QZ_K4	QZ	616.3417061	35	56	2	1	2	1	C35H56O2NS2P	CHONSP	Lipid
QZ_K4	QZ	603.3902477	35	56	8	0	0	0	C35H56O8	CHO	Lipid
QZ_K4	QZ	600.3469863	35	56	1	1	2	1	C35H56ONS2P	CHONSP	Lipid
QZ_K4	QZ	599.3075689	30	48	12	0	0	0	C30H48O12	CHO	Protein
QZ_K4	QZ	587.3955095	35	56	7	0	0	0	C35H56O7	CHO	Lipid
QZ_K4	QZ	583.3126286	30	48	11	0	0	0	C30H48O11	CHO	Protein
QZ_K4	QZ	571.400574	35	56	6	0	0	0	C35H56O6	CHO	Lipid
QZ_K4	QZ	567.3174951	30	48	10	0	0	0	C30H48O10	CHO	Protein
QZ_K4	QZ	567.2999762	30	48	8	0	1	0	C30H48O8S	CHOS	Lipid
QZ_K4	QZ	551.3227795	30	48	9	0	0	0	C30H48O9	CHO	Protein
QZ_K4	QZ	548.2789945	30	48	2	1	2	1	C30H48O2NS2P	CHONSP	Lipid
QZ_K4	QZ	547.2397893	25	40	13	0	0	0	C25H40O13	CHO	Protein
QZ_K4	QZ	535.327586	30	48	8	0	0	0	C30H48O8	CHO	Lipid
QZ_K4	QZ	531.2445578	25	40	12	0	0	0	C25H40O12	CHO	Protein
QZ_K4	QZ	519.3325965	30	48	7	0	0	0	C30H48O7	CHO	Lipid
QZ_K4	QZ	515.2496763	25	40	11	0	0	0	C25H40O11	CHO	Protein
QZ_K4	QZ	503.3378093	30	48	6	0	0	0	C30H48O6	CHO	Lipid
QZ_K4	QZ	499.2550232	25	40	10	0	0	0	C25H40O10	CHO	Protein
QZ_K4	QZ	499.2370963	25	40	8	0	1	0	C25H40O8S	CHOS	Protein
QZ_K4	QZ	495.2711332	25	40	8	2	0	0	C25H40O8N2	CHON	Protein
QZ_K4	QZ	487.3429434	30	48	5	0	0	0	C30H48O5	CHO	Lipid
QZ_K4	QZ	483.2599363	25	40	9	0	0	0	C25H40O9	CHO	Protein
QZ_K4	QZ	483.2420194	25	40	7	0	1	0	C25H40O7S	CHOS	Lipid
QZ_K4	QZ	479.2762574	25	40	7	2	0	0	C25H40O7N2	CHON	Lipid
QZ_K4	QZ	471.3477788	30	48	4	0	0	0	C30H48O4	CHO	Lipid
QZ_K4	QZ	467.2651238	25	40	8	0	0	0	C25H40O8	CHO	Protein
QZ_K4	QZ	463.281203	25	40	6	2	0	0	C25H40O6N2	CHON	Lipid
QZ_K4	QZ	451.2701828	25	40	7	0	0	0	C25H40O7	CHO	Lipid
QZ_K4	QZ	447.1871387	20	32	11	0	0	0	C20H32O11	CHO	AminoSugar
QZ_K4	QZ	447.1693978	20	32	9	0	1	0	C20H32O9S	CHOS	Protein
QZ_K4	QZ	435.2754094	25	40	6	0	0	0	C25H40O6	CHO	Lipid
QZ_K4	QZ	431.1923845	20	32	10	0	0	0	C20H32O10	CHO	Protein
QZ_K4	QZ	431.1745905	20	32	8	0	1	0	C20H32O8S	CHOS	Protein
QZ_K4	QZ	427.2086038	20	32	8	2	0	0	C20H32O8N2	CHON	Protein
QZ_K4	QZ	419.2804057	25	40	5	0	0	0	C25H40O5	CHO	Lipid
QZ_K4	QZ	415.1973829	20	32	9	0	0	0	C20H32O9	CHO	Protein
QZ_K4	QZ	415.179535	20	32	7	0	1	0	C20H32O7S	CHOS	Protein
QZ_K4	QZ	403.2853378	25	40	4	0	0	0	C25H40O4	CHO	Lipid
QZ_K4	QZ	399.2025231	20	32	8	0	0	0	C20H32O8	CHO	Protein
QZ_K4	QZ	399.1847022	20	32	6	0	1	0	C20H32O6S	CHOS	Protein
QZ_K4	QZ	395.2187969	20	32	6	2	0	0	C20H32O6N2	CHON	Protein
QZ_K4	QZ	395.1016194	15	24	10	0	1	0	C15H24O10S	CHOS	AminoSugar
